id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
53916,0.0,2013-03-01,Government Of Tanzania,1200,Government,37.04423085,-5.8414436,Machakosi,0,Wami / Ruvu,Machakosi,Manyara,21,5,Kiteto,Sunya,1,True,GeoData Consultants Ltd,VWC,,True,2009,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,other,other
56807,5.0,2013-10-03,Germany Republi,1324,CES,37.23506942,-3.23214112,Kwa Zephania Lima,0,Pangani,Weruweru,Kilimanjaro,3,5,Hai,Machame Kaskazini,60,True,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,True,2006,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
64303,50.0,2013-02-22,Wateraid,1010,Government,36.7907025,-4.87216346,Madukani,0,Internal,Mdukani,Manyara,21,5,Kiteto,Ndedo,120,True,GeoData Consultants Ltd,VWC,Water AID,False,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
68368,0.0,2011-04-01,,0,,33.38341788,-9.52826073,Kwa Rungwe,0,Lake Nyasa,Njeje,Mbeya,12,5,Ileje,Bupigu,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe
54925,20.0,2011-03-07,District Council,21,DWE,38.93280593,-5.52672498,Msikitini,0,Pangani,Kwafakii,Tanga,4,5,Pangani,Tungamaa,200,True,GeoData Consultants Ltd,VWC,,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
46386,0.0,2011-03-11,Government Of Tanzania,299,DWE,38.613346500000006,-5.20450019,Kwasengereza,0,Pangani,Migombani,Tanga,4,3,Muheza,Potwe,40,True,GeoData Consultants Ltd,VWC,Amani spring,False,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe multiple,communal standpipe
28547,0.0,2011-03-22,Kurrp,274,KURRP,36.68990923,-8.093389,Ujenzi,0,Rufiji,Site,Morogoro,5,3,Kilombero,Kibaoni,200,True,GeoData Consultants Ltd,,,True,1985,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
11798,0.0,2012-10-10,Missionary,0,Missionary,32.75428161,-5.62478164,Kwa Ganza,0,Lake Tanganyika,Misheni,Tabora,14,5,Sikonge,Sikonge,0,False,GeoData Consultants Ltd,,Mradi wa maji sikonge,True,0,other,other,other,unknown,unknown,never pay,never pay,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
34435,0.0,2011-02-22,Shipo,1783,SHIPO,34.90544568,-9.20538715,Kwa Upendo Joachim,0,Rufiji,Ibohora,Iringa,11,4,Njombe,Ikuka,40,True,GeoData Consultants Ltd,VWC,,False,2008,other - rope pump,rope pump,rope pump,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
9955,0.0,2013-07-03,Happy Watoto Foundation,1251,Happy watoto foundation,36.88554463,-3.34456823,Gabriel,0,Pangani,Shuleni,Arusha,2,7,Meru,Maji ya Chai,98,True,GeoData Consultants Ltd,VWC,Imbaseny pumping wate supply,True,2002,ksb,submersible,submersible,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
44690,0.0,2011-08-21,Rudep,1614,DWE,31.73893068,-8.80975381,Kwa Skatunga,0,Lake Rukwa,Namema,Rukwa,15,2,Sumbawanga Rural,Mambwekenya,50,True,GeoData Consultants Ltd,VWC,,False,1996,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
10980,200.0,2011-03-11,Government Of Tanzania,1784,DWE,38.2532157,-4.5773479,Ragwi Primary School,0,Pangani,Kidologwai,Tanga,4,1,Lushoto,Rangwi,1,True,GeoData Consultants Ltd,VWC,Shagayo forest,True,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
54307,0.0,2011-03-13,Roman Catholic,183,DWE,38.789382200000006,-5.11710494,Nairobi,0,Pangani,Nairobi,Tanga,4,3,Muheza,Kicheba,230,True,GeoData Consultants Ltd,VWC,Mabula mountains spr,False,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe
61602,0.0,2013-02-09,Danida,799,DANIDA,36.14769972,-10.48236251,Shuleni,0,Rufiji,Migelegele,Ruvuma,10,5,Namtumbo,Rwinga,100,True,GeoData Consultants Ltd,WUA,Libango water scheme,True,1982,gravity,gravity,gravity,parastatal,parastatal,other,other,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
6658,0.0,2011-03-15,Mkinga Distric Coun,0,DWE,38.77337461,-4.75756964,Mshoi,0,Pangani,Kibaoni B,Tanga,4,8,Mkinga,Daluni,40,True,GeoData Consultants Ltd,Private operator,Kigongoi gravity wat,True,2002,gravity,gravity,gravity,private operator,commercial,never pay,never pay,salty,salty,insufficient,insufficient,other,other,unknown,communal standpipe,communal standpipe
2905,0.0,2011-07-18,Swedish,0,Sengerema Water Department,32.71375664,-2.97924754,Shule,0,Lake Victoria,Nyaghona,Mwanza,19,5,Sengerema,Igalula,0,True,GeoData Consultants Ltd,VWC,None,True,0,other - swn 81,other handpump,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
44666,0.0,2013-01-24,World Bank,0,WEDECO,32.42651717,-3.52940723,Kwa Chaba,0,Lake Tanganyika,Busungo,Shinyanga,17,3,Kahama,Segese,0,True,GeoData Consultants Ltd,,Segese pipe scheme,True,0,submersible,submersible,submersible,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other
63532,1000.0,2011-02-26,Missi,1570,Missi,35.24037682,-7.95154743,none,0,Rufiji,Kihanga,Iringa,11,1,Iringa Rural,Maboga,350,True,GeoData Consultants Ltd,VWC,Maboga,True,2008,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
22159,0.0,2011-03-31,,0,,33.07887204,-9.43738851,Shuleni,0,Lake Nyasa,Iyunga,Mbeya,12,5,Ileje,Chitete,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe
38520,0.0,2013-02-21,Wvt,0,WVT,0.0,-2e-08,Dodoma,0,Lake Victoria,Mwamaswa,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
10360,0.0,2013-02-06,Wateraid,0,SEMA,33.10092902,-4.65470595,Uyogu,0,Lake Tanganyika,Uyogu,Tabora,14,1,Nzega,Mwakanshashala,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
69818,200.0,2013-02-26,Snv,791,DWE,35.98636862,-10.81506518,Shuleni,0,Ruvuma / Southern Coast,Mabatini,Ruvuma,10,5,Namtumbo,Mkongo,650,True,GeoData Consultants Ltd,WUG,,False,2000,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
19816,0.0,2012-10-01,Dwsp,0,DWSP,33.36240982,-3.76636472,Kwa Ngomho,0,Internal,Ishinabulandi,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
7285,200.0,2013-01-17,Isf/tacare,1071,ISF/TACARE,29.67344665,-4.70992106,Tulia,0,Lake Tanganyika,Nyachanga,Kigoma,16,3,Kigoma Rural,Mwamgongo,150,True,GeoData Consultants Ltd,WUG,Chankele/Bubango water project,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
1032,10.0,2013-04-03,Germany Republi,1249,CES,37.18005277,-3.25158288,Area Two Namba 17,0,Pangani,Sumbureni,Kilimanjaro,3,5,Hai,Masama Mashariki,100,True,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
57829,20.0,2011-03-22,District Council,393,Handeni Trunk Main(,38.47740371,-5.49604842,Kwa Mzee Nguruko,20,Pangani,Kwajaha,Tanga,4,6,Handeni,Kabuku,1200,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
28246,500.0,2011-03-06,Government Of Tanzania,317,DWE,36.82835489,-8.91901702,Izangazara,0,Rufiji,Makeresani,Morogoro,5,4,Ulanga,Mwaya,1,True,GeoData Consultants Ltd,WUG,RUMWAMCH,True,1981,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
26360,0.0,2012-10-30,World Vision,0,World vision,32.048973100000005,-3.25161841,Isebya A,0,Lake Tanganyika,Isebya A,Shinyanga,17,5,Bukombe,Ilolangulu,0,False,GeoData Consultants Ltd,WUG,,True,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
37341,0.0,2011-07-31,Hesawa,0,DWE,33.08310334,-2.43539943,Kwa Msangwa,0,Lake Victoria,Nyang'Olongo,Mwanza,19,2,Magu,Shishani,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
64669,0.0,2011-04-10,Kkkt,0,KKT C,36.55871642,-6.37173335,Msanini,0,Wami / Ruvu,Kati,Dodoma,1,1,Mpwapwa,Kimagai,0,True,GeoData Consultants Ltd,VWC,Bumi,True,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
15911,0.0,2011-07-30,,0,,33.65292275,-9.35858362,Ofisi Ya Ccm,0,Lake Nyasa,Itula B,Mbeya,12,4,Rungwe,Ilima,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
24691,40000.0,2011-02-23,Idc,1711,DWE,35.40879448,-8.11294506,none,0,Rufiji,Ulete,Iringa,11,1,Iringa Rural,Ifunda,430,True,GeoData Consultants Ltd,VWC,Muwimb,True,2010,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
48818,0.0,2013-01-23,Hesawa,1272,Hesawa,34.31399987,-1.91138172,Limbe,0,Lake Victoria,Kongo,Mara,20,2,Serengeti,Rigicha,275,True,GeoData Consultants Ltd,WUG,,,1996,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
63794,20.0,2013-03-18,Government Of Tanzania,994,DWE,36.8224232,-3.48678039,Kwa Luka Daudi,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
42005,0.0,2011-08-10,Hesawa,0,HESAWA,33.18276651,-2.86720777,Kwa Shi,0,Lake Victoria,Sangamoyo,Mwanza,19,7,Missungwi,Mwaniko,0,,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
49013,0.0,2013-02-03,Government Of Tanzania,110,DWE,39.10442499,-8.48385609,Kwamajambo,0,Rufiji,Namatuli,Lindi,80,13,Kilwa,Mingumbi,325,True,GeoData Consultants Ltd,,,True,1985,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
30170,0.0,2013-10-02,Danida,513,DANIDA,34.62274426,-11.03564635,Mashindano,0,Lake Nyasa,Chiwonde,Ruvuma,10,3,Mbinga,Kihagara,96,,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
9540,50.0,2013-03-23,0,37,0,39.16687128,-6.89597787,Kwa Mwinyi Mpemba,0,Wami / Ruvu,Mtaa Wa Kipunguni B,Dar es Salaam,7,2,Ilala,Kitunda,450,,GeoData Consultants Ltd,Private operator,,False,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
68757,0.0,2011-07-11,,0,,33.81227393,-9.1294407,Kwa Mzee John Pela,0,Lake Nyasa,Ngela,Mbeya,12,4,Rungwe,Lutebe,0,True,GeoData Consultants Ltd,VWC,N,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
5418,0.0,2011-03-21,Kibaha Town Council,142,DWE,38.9940733,-6.733854300000001,Msikitini,0,Wami / Ruvu,Pangani,Pwani,6,2,Kibaha,Tumbi,1,True,GeoData Consultants Ltd,VWC,,True,1990,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
63837,0.0,2011-07-05,,0,,33.58656301,-9.21256555,Kwa Mzee Senge,0,Lake Nyasa,Ndola,Mbeya,12,4,Rungwe,Kyimo,0,True,GeoData Consultants Ltd,VWC,I,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
61585,50.0,2011-03-24,Private Individual,-13,Da,38.98622196,-6.5297217000000005,Kwa Mangi,0,Wami / Ruvu,Kidugu,Pwani,6,1,Bagamoyo,Zinga/Ikerege,30,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,2011,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
13210,0.0,2012-11-06,Netherlands,0,DWE,34.08280181,-3.09253822,Mtendeni,0,Lake Victoria,Mbuga,Shinyanga,17,2,Maswa,Ipililo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
214,0.0,2013-01-18,Fini Water,195,FINI WATER,38.87525255,-9.93463257,Mayele,0,Ruvuma / Southern Coast,Shuleni,Lindi,80,53,Ruangwa,Chunyu,320,True,GeoData Consultants Ltd,VWC,,False,1980,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
60971,0.0,2012-11-10,World Vision,0,World vision,33.92665246,-3.48715978,Mwakidiga Primary School,0,Internal,Dakama,Shinyanga,17,2,Maswa,Lalago,0,True,GeoData Consultants Ltd,WUG,,False,0,gravity,gravity,gravity,wug,user-group,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe multiple,communal standpipe
57292,100.0,2013-01-24,Jaica,153,JAICA,39.67276584,-10.44885132,Kwa Uhimba,0,Ruvuma / Southern Coast,Mwembetogwa,Lindi,80,23,Lindi Rural,Ngangamara,1,True,GeoData Consultants Ltd,VWC,JAICA Borehole Scheme,False,2006,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
41489,10.0,2011-03-26,Danida,-13,DA,39.09870865,-6.581340700000001,Libaja,0,Wami / Ruvu,Kiharaka,Pwani,6,1,Bagamoyo,Zinga/Ikerege,50,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,1986,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
35365,0.0,2012-10-20,Dwsp,0,DWSP,33.1920583,-3.90316088,Kwa Mpaka Masika,0,Internal,Kisuge,Shinyanga,17,3,Shinyanga Rural,Tinde,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
20625,0.0,2013-02-10,Dwsp,0,DWE,0.0,-2e-08,Yinza,0,Lake Victoria,Mbugani,Shinyanga,17,1,Bariadi,Mhango,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
34614,0.0,2011-08-02,Government Of Tanzania,0,Sengerema Water Department,32.43222374,-2.30898642,Kwa Liso,0,Lake Victoria,Nyonga,Mwanza,19,5,Sengerema,Lugata,0,True,GeoData Consultants Ltd,VWC,None,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
45887,250.0,2013-01-27,Danida,1474,DANIDA,30.21525785,-4.33972891,Kwa Rutwe,0,Lake Tanganyika,Kitobo,Kigoma,16,2,Kasulu,Nyamnyusi,950,True,GeoData Consultants Ltd,Water authority,Donge,True,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe
52124,0.0,2011-07-19,Wvt,0,WVT,0.0,-2e-08,Majimaji,0,Lake Victoria,Nyabubere,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
23149,0.0,2013-10-03,Kanisa Katoliki Lolovoni,1467,DWE,36.69947835,-3.34793326,Mahakamani,0,Pangani,Enaboishu,Arusha,2,2,Arusha Rural,Moivo,150,True,GeoData Consultants Ltd,Parastatal,Olkimo water project,True,1998,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,other,other
73890,0.0,2013-03-13,World Vision,1417,World Vision,37.91713468,-4.17445319,Kwa John,0,Pangani,Kwanadenge,Kilimanjaro,3,3,Same,Mshewa,180,True,GeoData Consultants Ltd,Water authority,Kikoremru,True,1995,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
20575,0.0,2013-02-10,Urt,0,CCEC,32.57694019,-3.83032127,Majengo,0,Lake Victoria,Majengo,Shinyanga,17,3,Kahama,Kahama Urban,0,True,GeoData Consultants Ltd,WUA,Lake Victoria pipe scheme,True,0,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,other,other
6461,0.0,2011-04-04,,0,,33.89918704,-9.30705419,Ntumbate,0,Lake Nyasa,Ntumbate,Mbeya,12,4,Rungwe,Lufilyo,0,True,GeoData Consultants Ltd,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
2904,500.0,2011-02-23,Ded,1197,DWE,34.71880656,-10.24040333,none,0,Lake Nyasa,Kimelembe Kat,Iringa,11,5,Ludewa,Nkomang'ombe,1,True,GeoData Consultants Ltd,VWC,kimele,True,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
69698,0.0,2013-01-21,Dwsp,0,DWE,0.0,-2e-08,Shule Ya Msingi Kashishi,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Zagayu,0,True,GeoData Consultants Ltd,Parastatal,,False,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,other,other,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
14543,50.0,2013-02-17,Mission,1013,DWE,35.44817908,-10.62740626,Kwa Makebusi,0,Ruvuma / Southern Coast,Legeza Mwendo,Ruvuma,10,2,Songea Rural,Maposeni,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa peramiho,True,2009,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
71302,0.0,2013-01-17,Rwssp,0,DWE,32.41204522,-3.26983665,Kwa Marco Akiba,0,Lake Tanganyika,Shibingo,Shinyanga,17,3,Kahama,Bugarama,0,True,GeoData Consultants Ltd,,,False,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
59589,3000.0,2013-01-22,Government Of Tanzania,1158,DWE,30.26232417,-4.61420773,none,0,Lake Tanganyika,Tata,Kigoma,16,2,Kasulu,Titye,980,True,GeoData Consultants Ltd,Water authority,Mbagwe,True,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
28392,10.0,2013-04-03,Germany Republi,1313,CES,37.16378578,-3.23586093,Area Five Namba 13,0,Pangani,Maangani,Kilimanjaro,3,5,Hai,Masama Magharibi,60,True,GeoData Consultants Ltd,Water Board,Losaa Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
19673,300.0,2011-03-22,Co,309,Co,36.99435322,-7.60025427,Kwa Jose,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,150,True,GeoData Consultants Ltd,VWC,It,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
40207,100.0,2013-03-19,0,45,0,39.12140525,-6.88547329,none,0,Wami / Ruvu,Mtaa Wa Pugu Station,Dar es Salaam,7,2,Ilala,Pugu,350,True,GeoData Consultants Ltd,WUG,,False,2010,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
32848,500.0,2011-03-18,Ir,544,Ir,36.92729284,-7.18191879,Kwa Garama,0,Wami / Ruvu,Muhenda A,Morogoro,5,1,Kilosa,Ulaya,140,True,GeoData Consultants Ltd,VWC,,True,1982,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
54946,0.0,2012-10-23,World Bank,0,World Bank,33.43284896,-4.42260901,Kwa Gwanyemba,0,Internal,Hospital,Tabora,14,2,Igunga,Nkinga,0,True,GeoData Consultants Ltd,Water authority,,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
62854,0.0,2013-01-31,Government Of Tanzania,-16,DWE,39.25342662,-8.58488888,Msikitini,0,Ruvuma / Southern Coast,Kibaoni,Lindi,80,13,Kilwa,Miteja,438,True,GeoData Consultants Ltd,,,True,1985,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
5738,0.0,2011-08-07,Dwe,1117,DWE,31.20848951,-8.48246201,Kwa Noa Choma,0,Lake Tanganyika,Ngorotwa B,Rukwa,15,2,Sumbawanga Rural,Kasanga,230,True,GeoData Consultants Ltd,VWC,Ngorotwa Water supply,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,other,other
12937,0.0,2011-07-11,Hesawa,0,HESAWA,31.78709422,-2.48510865,Maendeleo,0,Lake Victoria,Nyangwe A,Kagera,18,8,Chato,Kigongo,0,True,GeoData Consultants Ltd,WUA,,True,0,afridev,afridev,handpump,wua,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
47142,0.0,2011-08-02,,0,,33.56680152,-9.26246886,Kwa Mzee Braisoni,0,Lake Nyasa,Lupaso,Mbeya,12,4,Rungwe,Lufingo,0,True,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
38980,2400.0,2011-03-18,Danida,1622,DWE,34.93188508,-8.6941411,none,0,Rufiji,M,Iringa,11,2,Mufindi,Itandula,0,True,GeoData Consultants Ltd,VWC,Nzi,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
51855,0.0,2013-02-14,Idara Ya Maji,1286,Idara ya maji,34.83873165,-5.73371361,Kwa Joseph Musa,0,Internal,Kaloleni,Singida,13,3,Manyoni,Manyoni,250,True,GeoData Consultants Ltd,,,False,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
73868,0.0,2011-02-20,Private,92,Private,39.22618834,-7.044417500000001,Kwa Mzee Mwinyi,0,Wami / Ruvu,Kiloweko,Pwani,60,43,Mkuranga,Tambani,330,True,GeoData Consultants Ltd,Private operator,,False,0,india mark ii,india mark ii,handpump,private operator,commercial,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
60023,200.0,2011-02-26,Private Individual,-2,Da,38.84573388,-6.54875769,Mkabahi,0,Wami / Ruvu,Chombe,Pwani,6,1,Bagamoyo,Yombo,70,True,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,1988,mono,mono,motorpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
2954,0.0,2011-07-23,Cocen,0,DWE,30.88422584,-1.55116685,Kwabeyanga,0,Lake Victoria,Kihumuro,Kagera,18,1,Karagwe,Nkwenda,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
